,image_name,fine_target,coarse_target,fine_fold,coarse_fold
30555,caterpillar_s_001144.png,18,7,10,9
30556,hedgehog_s_001038.png,63,12,10,8
30557,wardrobe_s_000884.png,94,6,8,7
30558,tulip_s_000046.png,92,2,5,2
30559,halibut_s_000618.png,32,1,1,9
30560,garden_snail_s_001580.png,77,13,6,6
30561,boardinghouse_s_000023.png,37,9,10,6
30562,panthera_tigris_s_000853.png,88,8,9,7
30563,kangaroo_s_002557.png,38,11,5,5
30564,skunk_s_002482.png,75,12,1,4
30565,elephant_s_002145.png,31,11,9,3
30566,africanized_honey_bee_s_000484.png,6,7,6,5
30567,leopard_s_001132.png,42,8,9,8
30568,river_otter_s_000066.png,55,0,4,2
30569,beer_can_s_001223.png,16,3,8,5
30570,telephone_s_000026.png,86,5,1,4
30571,serengeti_s_002782.png,60,10,3,7
30572,raccoon_s_000031.png,66,12,1,10
30573,panthera_tigris_s_000729.png,88,8,6,3
30574,quercus_petraea_s_000016.png,52,17,8,4
30575,eagle_ray_s_000332.png,67,1,9,1
30576,hedgehog_s_000515.png,63,12,1,5
30577,honeybee_s_002284.png,6,7,4,1
30578,breakfast_table_s_000494.png,84,6,8,3
30579,rainbow_trout_s_000353.png,91,1,1,2
30580,caterpillar_s_002153.png,18,7,7,7
30581,timber_wolf_s_000988.png,97,8,7,6
30582,panthera_pardus_s_000489.png,42,8,7,2
30583,parasitic_worm_s_000187.png,99,13,9,10
30584,cycle_s_001412.png,8,18,7,10
30585,closet_s_001437.png,94,6,7,4
30586,desk_phone_s_000531.png,86,5,7,1
30587,orchid_s_001114.png,54,2,1,10
30588,butterfly_s_001867.png,14,7,10,6
30589,snake_s_000237.png,78,15,8,6
30590,opossum_s_000857.png,64,12,2,1
30591,pickup_truck_s_000474.png,58,18,6,10
30592,macoun_s_001037.png,0,4,2,5
30593,lamp_s_000422.png,40,5,10,10
30594,wardrobe_s_001607.png,94,6,2,1
30595,bed_s_000745.png,5,6,1,1
30596,mount_s_001245.png,49,10,10,3
30597,garden_snail_s_001448.png,77,13,5,10
30598,aegean_s_000638.png,71,10,9,7
30599,bachelor_girl_s_000714.png,98,14,1,4
30600,bosc_s_000183.png,57,4,6,4
30601,research_rocket_s_001304.png,69,19,1,8
30602,lutra_canadensis_s_000027.png,55,0,1,6
30603,male_child_s_001629.png,11,14,10,7
30604,crocodylus_porosus_s_000549.png,27,15,5,5
30605,squirrel_s_001164.png,80,16,1,7
30606,possum_s_000639.png,64,12,8,1
30607,pear_s_000290.png,57,4,2,9
30608,ornithischian_s_000366.png,29,15,1,4
30609,bunk_s_000123.png,5,6,9,1
30610,apis_mellifera_s_000957.png,6,7,7,4
30611,motorcycle_s_000714.png,48,18,7,2
30612,coast_live_oak_s_000049.png,52,17,1,10
30613,saucer_s_000056.png,61,3,6,8
30614,elephant_s_002159.png,31,11,5,4
30615,pine_s_000923.png,59,17,3,7
30616,shrew_s_000409.png,74,16,2,10
30617,pickup_truck_s_000828.png,58,18,7,4
30618,red_fox_s_001442.png,34,12,6,6
30619,shrew_s_001907.png,74,16,3,8
30620,female_child_s_000147.png,35,14,8,3
30621,red_delicious_s_000983.png,0,4,10,1
30622,rainbow_trout_s_000808.png,91,1,8,9
30623,nile_crocodile_s_001417.png,27,15,8,7
30624,skyscraper_s_000928.png,76,9,4,3
30625,dromedary_s_001490.png,15,11,2,7
30626,plate_iron_s_001487.png,61,3,2,5
30627,helminth_s_000559.png,99,13,6,2
30628,garden_snail_s_000958.png,77,13,1,8
30629,sea_s_000725.png,71,10,10,10
30630,lamp_s_000615.png,40,5,3,7
30631,cortland_s_000153.png,0,4,3,3
30632,rainbow_trout_s_001271.png,91,1,9,10
30633,table_s_002868.png,84,6,1,10
30634,trout_s_000442.png,91,1,3,6
30635,elaeis_guineensis_s_000077.png,56,17,6,2
30636,television_s_001470.png,87,5,5,1
30637,bowl_s_001164.png,10,3,6,5
30638,citrus_aurantium_s_000284.png,53,4,4,5
30639,sunflower_s_000131.png,82,2,10,6
30640,butterfly_s_000088.png,14,7,10,8
30641,squirrel_s_001831.png,80,16,2,7
30642,poppy_s_002382.png,62,2,8,4
30643,motor_mower_s_000185.png,41,19,4,10
30644,house_s_000980.png,37,9,4,3
30645,orchid_s_001633.png,54,2,8,10
30646,flying_gecko_s_000105.png,44,15,7,2
30647,clavier_s_000105.png,39,5,7,5
30648,pickup_s_000325.png,58,18,9,3
30649,lift_bridge_s_000269.png,12,9,1,6
30650,common_dolphin_s_001857.png,30,0,1,8
30651,honeybee_s_000948.png,6,7,4,10
30652,tiger_s_000251.png,88,8,5,5
30653,discharge_lamp_s_000343.png,40,5,3,5
30654,caterpillar_s_002091.png,18,7,3,9
30655,otter_s_000727.png,55,0,1,3
30656,mountain_rose_s_001232.png,70,2,6,2
30657,lamp_s_001579.png,40,5,1,6
30658,stingray_s_002197.png,67,1,6,3
30659,striped_skunk_s_001221.png,75,12,10,5
30660,bell_pepper_s_000690.png,83,4,4,5
30661,rabbit_s_000773.png,65,16,7,3
30662,otter_s_001440.png,55,0,6,6
30663,pickup_s_001866.png,58,18,9,5
30664,cichlid_fish_s_000781.png,1,1,1,8
30665,manual-beaver026.png,4,0,4,2
30666,panthera_leo_s_001732.png,43,8,2,3
30667,leopard_s_000956.png,42,8,1,5
30668,buckingham_palace_s_000372.png,17,9,4,1
30669,giant_kangaroo_s_000673.png,38,11,2,6
30670,apis_mellifera_s_000900.png,6,7,9,5
30671,mus_musculus_s_000719.png,50,16,10,9
30672,coluber_constrictor_s_000161.png,78,15,7,3
30673,panthera_leo_s_000275.png,43,8,7,4
30674,desk_phone_s_000110.png,86,5,2,3
30675,gecko_s_000346.png,44,15,7,2
30676,dessert_plate_s_000093.png,61,3,2,10
30677,streetcar_s_002035.png,81,19,8,4
30678,feather_palm_s_000108.png,56,17,9,1
30679,brown_snail_s_000691.png,77,13,8,9
30680,red_maple_s_000116.png,47,17,1,8
30681,apis_mellifera_s_001822.png,6,7,7,1
30682,bed_s_000852.png,5,6,6,9
30683,castor_canadensis_s_000308.png,4,0,1,7
30684,bosc_s_000212.png,57,4,5,8
30685,bee_s_001626.png,6,7,2,4
30686,computer_keyboard_s_000899.png,39,5,1,1
30687,sofa_s_000389.png,25,6,8,2
30688,american_lobster_s_001050.png,45,13,2,7
30689,syrian_hamster_s_000199.png,36,16,6,3
30690,bear_s_000939.png,3,8,3,6
30691,areca_s_000548.png,56,17,4,5
30692,mus_musculus_s_000045.png,50,16,9,8
30693,panthera_leo_s_001908.png,43,8,2,7
30694,elephant_s_001097.png,31,11,4,6
30695,highway_s_000032.png,68,9,2,3
30696,argiope_aurantia_s_000605.png,79,13,5,6
30697,baby_s_000222.png,35,14,10,2
30698,bed_s_001351.png,5,6,9,4
30699,pickup_truck_s_000726.png,58,18,10,9
30700,swamp_red_oak_s_000030.png,52,17,9,6
30701,brown_snail_s_000040.png,77,13,2,1
30702,bowhead_s_001430.png,95,0,6,7
30703,field_mouse_s_001614.png,50,16,1,3
30704,armchair_s_000145.png,20,6,1,8
30705,cockroach_s_000253.png,24,7,4,5
30706,minuteman_s_000400.png,69,19,2,7
30707,chimpanzee_s_002036.png,21,11,5,8
30708,cup_s_002301.png,28,3,10,7
30709,timber_wolf_s_000264.png,97,8,8,2
30710,television_s_001882.png,87,5,8,6
30711,flying_gecko_s_000387.png,44,15,7,3
30712,rabbit_s_001371.png,65,16,9,9
30713,poppy_s_001227.png,62,2,8,3
30714,didelphis_virginiana_s_000181.png,64,12,6,8
30715,palm_tree_s_000532.png,56,17,1,2
30716,squirrel_s_002289.png,80,16,1,6
30717,fishbowl_s_001604.png,10,3,6,2
30718,beer_bottle_s_000001.png,9,3,2,8
30719,otter_s_001598.png,55,0,9,8
30720,seal_s_001896.png,72,0,2,6
30721,field_mouse_s_000108.png,50,16,5,5
30722,sour_orange_s_000215.png,53,4,9,4
30723,dessert_plate_s_000176.png,61,3,10,2
30724,field_s_002346.png,60,10,7,4
30725,clavier_s_000865.png,39,5,2,1
30726,delphinus_delphis_s_000235.png,30,0,6,1
30727,cable_television_s_000447.png,87,5,10,3
30728,woods_s_000553.png,33,10,6,2
30729,cattle_s_000331.png,19,11,6,10
30730,manual-skunk031.png,75,12,1,9
30731,cortland_s_000059.png,0,4,9,4
30732,lizard_s_002303.png,44,15,5,1
30733,flounder_s_002168.png,32,1,3,5
30734,bed_s_001206.png,5,6,8,4
30735,hedgehog_s_000093.png,63,12,3,7
30736,tulip_s_000023.png,92,2,7,4
30737,forest_s_002042.png,33,10,7,8
30738,caterpillar_s_001129.png,18,7,8,1
30739,adriatic_s_000239.png,71,10,7,2
30740,hand_mower_s_000581.png,41,19,4,6
30741,bear_cub_s_000479.png,3,8,5,8
30742,infant_s_000854.png,2,14,2,4
30743,girl_s_000489.png,35,14,2,3
30744,male_child_s_000042.png,11,14,7,5
30745,male_child_s_000157.png,11,14,10,1
30746,bell_pepper_s_001523.png,83,4,1,3
30747,sea_turtle_s_002771.png,93,15,9,8
30748,boy_s_001878.png,11,14,1,2
30749,goblet_s_001191.png,28,3,1,2
30750,lobster_s_001213.png,45,13,7,5
30751,nile_crocodile_s_001190.png,27,15,4,9
30752,dungeness_crab_s_000478.png,26,13,5,3
30753,tulipa_clusiana_s_000318.png,92,2,10,1
30754,gray_wolf_s_001176.png,97,8,7,9
30755,bulldozer_s_001679.png,89,19,9,3
30756,african_crocodile_s_000339.png,27,15,3,5
30757,phone_s_001753.png,86,5,8,4
30758,date_palm_s_000678.png,56,17,2,8
30759,otter_s_002107.png,55,0,7,3
30760,clavier_s_000228.png,39,5,8,9
30761,gecko_s_001419.png,44,15,2,6
30762,flounder_s_001895.png,32,1,2,8
30763,navel_orange_s_000013.png,53,4,7,7
30764,clock_s_001411.png,22,5,10,6
30765,shrew_s_000378.png,74,16,5,10
30766,edmontonia_s_000469.png,29,15,3,10
30767,plaice_s_000239.png,32,1,5,7
30768,twin_towers_s_001971.png,76,9,1,5
30769,sunflower_s_000010.png,82,2,10,1
30770,spotted_skunk_s_000020.png,75,12,10,7
30771,castor_fiber_s_000702.png,4,0,3,10
30772,tiger_beetle_s_000039.png,7,7,3,2
30773,table_s_000121.png,84,6,6,3
30774,skyscraper_s_000436.png,76,9,1,4
30775,television_system_s_000287.png,87,5,3,4
30776,fieldmouse_s_000176.png,50,16,7,6
30777,opossum_s_000468.png,64,12,10,8
30778,drawbridge_s_001695.png,12,9,4,2
30779,stegosaurus_s_001104.png,29,15,2,3
30780,phone_s_003044.png,86,5,2,4
30781,footbridge_s_000644.png,12,9,2,1
30782,cloud_s_000197.png,23,10,2,8
30783,cichlid_fish_s_001117.png,1,1,1,7
30784,beetle_s_000414.png,7,7,7,8
30785,rose_s_000623.png,70,2,2,10
30786,ankylosaur_s_000298.png,29,15,9,2
30787,pinon_pine_s_000174.png,59,17,6,6
30788,computer_keyboard_s_000892.png,39,5,4,5
30789,red_fox_s_001401.png,34,12,7,1
30790,electric_lamp_s_000326.png,40,5,4,3
30791,fishbowl_s_000647.png,10,3,3,7
30792,house_s_000208.png,37,9,3,8
30793,sweater_girl_s_001973.png,35,14,1,4
30794,dwarf_tulip_s_000132.png,92,2,1,9
30795,hedgehog_s_001912.png,63,12,1,7
30796,beetle_s_000046.png,7,7,3,1
30797,chimp_s_001792.png,21,11,6,5
30798,cichlid_fish_s_001406.png,1,1,7,8
30799,television_s_002603.png,87,5,3,3
30800,nile_crocodile_s_000801.png,27,15,2,8
30801,brown_snail_s_000253.png,77,13,6,8
30802,salix_alba_s_000003.png,96,17,4,6
30803,main_road_s_000345.png,68,9,8,10
30804,chimp_s_002607.png,21,11,7,10
30805,electric_ray_s_000861.png,67,1,4,2
30806,telephone_s_000031.png,86,5,7,10
30807,timber_wolf_s_001712.png,97,8,5,6
30808,spider_s_001435.png,79,13,8,1
30809,hedgehog_s_000271.png,63,12,8,7
30810,bell_pepper_s_000443.png,83,4,8,9
30811,bee_s_001662.png,6,7,2,5
30812,infant_s_000558.png,2,14,5,6
30813,wardrobe_s_000364.png,94,6,2,1
30814,tiger_beetle_s_000489.png,7,7,5,6
30815,army_tank_s_000322.png,85,19,4,3
30816,kangaroo_s_002044.png,38,11,5,4
30817,pine_s_000368.png,59,17,9,1
30818,lamp_s_002292.png,40,5,2,7
30819,adriatic_s_002202.png,71,10,6,9
30820,anjou_s_001429.png,57,4,7,9
30821,mount_s_000317.png,49,10,2,1
30822,timber_wolf_s_001436.png,97,8,1,10
30823,skyscraper_s_000761.png,76,9,10,6
30824,lounge_chair_s_001687.png,20,6,1,9
30825,sorex_araneus_s_000120.png,74,16,9,10
30826,mount_s_002865.png,49,10,4,10
30827,eames_chair_s_000016.png,20,6,3,9
30828,pine_s_000638.png,59,17,5,4
30829,little_girl_s_000134.png,35,14,4,4
30830,guitarfish_s_000017.png,67,1,3,9
30831,forest_s_001519.png,33,10,1,7
30832,masked_shrew_s_000034.png,74,16,6,8
30833,whiskey_bottle_s_000322.png,9,3,6,1
30834,access_road_s_000459.png,68,9,2,9
30835,sweet_pepper_s_000934.png,83,4,2,5
30836,sofa_s_000536.png,25,6,5,10
30837,seal_s_002202.png,72,0,8,2
30838,shark_s_001366.png,73,1,8,6
30839,dolphin_s_002052.png,30,0,8,1
30840,man_s_001293.png,46,14,5,9
30841,opossum_s_000652.png,64,12,1,7
30842,divided_highway_s_000941.png,68,9,9,7
30843,panthera_tigris_s_000643.png,88,8,5,3
30844,porcupine_s_001122.png,63,12,9,4
30845,carphophis_amoenus_s_000254.png,78,15,2,5
30846,red_fox_s_000115.png,34,12,7,8
30847,willow_s_000043.png,96,17,7,4
30848,crocodile_s_000448.png,27,15,6,9
30849,rabbit_s_001054.png,65,16,1,8
30850,shortfin_mako_s_000031.png,73,1,2,4
30851,bus_s_002382.png,13,18,4,7
30852,silver_maple_s_000952.png,47,17,6,6
30853,castor_fiber_s_000484.png,4,0,1,6
30854,orange_s_000976.png,53,4,6,9
30855,wolf_s_001744.png,97,8,7,8
30856,rainbow_trout_s_001817.png,91,1,3,9
30857,icbm_s_001049.png,69,19,4,8
30858,african_crocodile_s_000411.png,27,15,5,3
30859,elephas_maximus_s_000190.png,31,11,7,3
30860,kangaroo_s_000794.png,38,11,9,5
30861,dungeness_crab_s_001964.png,26,13,6,1
30862,elephant_s_000130.png,31,11,3,9
30863,white_woman_s_000468.png,98,14,2,3
30864,chimp_s_000054.png,21,11,10,7
30865,phone_s_002056.png,86,5,7,5
30866,rainbow_trout_s_001309.png,91,1,2,10
30867,train_s_000101.png,90,18,7,2
30868,worm_snake_s_000001.png,78,15,4,6
30869,common_opossum_s_000037.png,64,12,2,5
30870,train_s_000534.png,90,18,2,4
30871,snake_s_001501.png,78,15,1,10
30872,cockroach_s_000001.png,24,7,3,6
30873,garden_snail_s_000607.png,77,13,8,8
30874,turtle_s_000176.png,93,15,2,3
30875,crocodile_s_001886.png,27,15,7,7
30876,bear_s_000725.png,3,8,6,3
30877,rorqual_s_000238.png,95,0,7,9
30878,male_child_s_000192.png,11,14,5,1
30879,panthera_pardus_s_000527.png,42,8,4,9
30880,lobster_s_001164.png,45,13,5,10
30881,kangaroo_s_002495.png,38,11,1,7
30882,mus_musculus_s_000204.png,50,16,3,10
30883,pine_tree_s_001661.png,59,17,6,8
30884,bear_cub_s_001807.png,3,8,6,4
30885,caterpillar_s_000662.png,18,7,3,5
30886,carpenter_bee_s_000632.png,6,7,8,1
30887,adriatic_sea_s_000907.png,71,10,9,7
30888,armchair_s_001025.png,20,6,10,1
30889,wood_s_000470.png,33,10,7,6
30890,guitarfish_s_000431.png,67,1,4,2
30891,tiger_beetle_s_000178.png,7,7,5,9
30892,skyscraper_s_000842.png,76,9,1,8
30893,bear_s_001122.png,3,8,9,1
30894,fox_s_001034.png,34,12,9,5
30895,skunk_s_000546.png,75,12,7,1
30896,pickup_truck_s_002544.png,58,18,8,5
30897,sea_turtle_s_000648.png,93,15,6,5
30898,willow_tree_s_000129.png,96,17,10,6
30899,butterfly_s_000083.png,14,7,10,8
30900,arabian_camel_s_000067.png,15,11,10,6
30901,dinosaur_s_001866.png,29,15,2,6
30902,cricetus_cricetus_s_000028.png,36,16,7,6
30903,sweet_pepper_s_001779.png,83,4,7,1
30904,chimpanzee_s_000106.png,21,11,10,9
30905,mephitis_mephitis_s_000137.png,75,12,6,10
30906,shrew_s_002308.png,74,16,1,6
30907,goblet_s_000982.png,28,3,9,9
30908,roundworm_s_000087.png,99,13,1,6
30909,oxen_s_001476.png,19,11,8,2
30910,reclining_chair_s_000414.png,20,6,9,5
30911,sunflower_s_002362.png,82,2,4,6
30912,tulip_s_001803.png,92,2,7,10
30913,volcano_s_000002.png,49,10,9,1
30914,gecko_s_001368.png,44,15,8,10
30915,pine_tree_s_002302.png,59,17,3,5
30916,silver_maple_s_001034.png,47,17,1,4
30917,table_s_001704.png,84,6,10,5
30918,beetle_s_001151.png,7,7,5,4
30919,baby_s_002422.png,2,14,10,8
30920,tram_s_000303.png,81,19,6,6
30921,goblet_s_001261.png,28,3,1,1
30922,leopard_s_001678.png,42,8,9,4
30923,leopard_s_000369.png,42,8,7,9
30924,rainbow_trout_s_000527.png,91,1,4,5
30925,sofa_s_001020.png,25,6,8,7
30926,masked_shrew_s_000120.png,74,16,2,9
30927,chimpanzee_s_002109.png,21,11,8,9
30928,cichlid_s_000882.png,1,1,8,10
30929,stingray_s_000141.png,67,1,10,7
30930,keyboard_s_000547.png,39,5,8,10
30931,cichlid_fish_s_000126.png,1,1,5,4
30932,dozer_s_000990.png,89,19,8,7
30933,squirrel_s_000570.png,80,16,3,4
30934,armoire_s_000027.png,94,6,7,2
30935,television_s_002532.png,87,5,2,6
30936,squirrel_s_001726.png,80,16,10,1
30937,surveillance_system_s_001249.png,87,5,9,10
30938,hedgehog_s_000022.png,63,12,9,7
30939,forest_s_001900.png,33,10,1,7
30940,computer_keyboard_s_002067.png,39,5,9,6
30941,crab_s_002600.png,26,13,3,2
30942,infant_s_000522.png,2,14,7,2
30943,stingray_s_001798.png,67,1,2,9
30944,butterfly_orchid_s_001367.png,54,2,9,6
30945,river_otter_s_000630.png,55,0,3,1
30946,butterfly_orchid_s_001669.png,54,2,1,8
30947,bos_taurus_s_000501.png,19,11,6,9
30948,gecko_s_000059.png,44,15,10,1
30949,guitarfish_s_000574.png,67,1,9,5
30950,rabbit_s_000497.png,65,16,10,10
30951,armoire_s_000062.png,94,6,6,2
30952,lion_s_000025.png,43,8,5,2
30953,goldfish_s_002361.png,1,1,3,8
30954,lift_bridge_s_000284.png,12,9,4,7
30955,red_osier_s_000258.png,96,17,4,10
30956,harvest_mouse_s_001034.png,50,16,4,1
30957,woods_s_000449.png,33,10,6,6
30958,forest_s_000210.png,33,10,6,9
30959,motorcycle_s_000319.png,48,18,4,3
30960,cirrocumulus_s_001317.png,23,10,1,8
30961,tiger_s_001734.png,88,8,6,2
30962,army_tank_s_000280.png,85,19,9,4
30963,tiger_beetle_s_000967.png,7,7,6,9
30964,verpa_s_000134.png,51,4,6,6
30965,table_s_001627.png,84,6,6,2
30966,betel_palm_s_000073.png,56,17,8,6
30967,minibus_s_001311.png,13,18,7,5
30968,snail_s_001400.png,77,13,3,3
30969,bowl_s_000413.png,10,3,10,10
30970,navel_orange_s_000536.png,53,4,9,5
30971,safety_bicycle_s_001254.png,8,18,6,1
30972,adriatic_sea_s_000582.png,71,10,8,6
30973,world_trade_center_s_001511.png,76,9,9,9
30974,young_girl_s_000408.png,35,14,4,10
30975,right_whale_s_000464.png,95,0,10,5
30976,raccoon_s_000518.png,66,12,2,4
30977,stegosaurus_s_000799.png,29,15,3,6
30978,bell_pepper_s_001472.png,83,4,5,1
30979,bartlett_s_001147.png,57,4,1,4
30980,stegosaurus_s_001107.png,29,15,1,6
30981,river_otter_s_000454.png,55,0,10,7
30982,mountain_rose_s_001073.png,70,2,8,10
30983,infant_s_000540.png,2,14,9,3
30984,lion_s_001442.png,43,8,9,8
30985,armoured_combat_vehicle_s_000292.png,85,19,1,5
30986,footbridge_s_000491.png,12,9,2,1
30987,drawbridge_s_001745.png,12,9,1,10
30988,golden_willow_s_000210.png,96,17,1,5
30989,lapin_s_002655.png,65,16,5,2
30990,sea_turtle_s_000392.png,93,15,8,2
30991,electric_ray_s_001449.png,67,1,8,2
30992,skyscraper_s_001989.png,76,9,4,5
30993,world_trade_center_s_001650.png,76,9,2,3
30994,pickup_truck_s_000021.png,58,18,8,3
30995,sorex_cinereus_s_000115.png,74,16,7,2
30996,man_s_000254.png,46,14,6,1
30997,orchidaceous_plant_s_000044.png,54,2,9,4
30998,lobster_s_001058.png,45,13,7,4
30999,orchid_s_000412.png,54,2,3,10
31000,harvest_mouse_s_001425.png,50,16,5,10
31001,black_woman_s_000256.png,98,14,2,9
31002,breakfast_table_s_001331.png,84,6,3,4
31003,alp_s_001099.png,49,10,6,7
31004,river_otter_s_000175.png,55,0,10,5
31005,bosc_s_000359.png,57,4,2,3
31006,butterfly_s_002527.png,14,7,5,2
31007,northern_spy_s_000976.png,0,4,7,4
31008,king_of_beasts_s_000246.png,43,8,6,6
31009,armchair_s_000870.png,20,6,10,10
31010,squirrel_s_000736.png,80,16,10,10
31011,bed_s_000278.png,5,6,8,7
31012,crocodile_s_003028.png,27,15,6,1
31013,rose_s_002015.png,70,2,3,9
31014,elephant_s_002183.png,31,11,5,4
31015,orchid_s_000773.png,54,2,10,4
31016,dinosaur_s_001669.png,29,15,6,10
31017,dungeness_crab_s_001781.png,26,13,10,8
31018,aegean_s_000758.png,71,10,7,8
31019,rainbow_trout_s_001039.png,91,1,1,5
31020,red_delicious_s_000527.png,0,4,4,5
31021,abel_s_000056.png,46,14,8,1
31022,shrew_s_002242.png,74,16,7,3
31023,dinosaur_s_001954.png,29,15,5,4
31024,male_child_s_000243.png,11,14,2,4
31025,sugar_maple_s_001181.png,47,17,8,9
31026,ordinary_bicycle_s_000205.png,8,18,1,1
31027,orchid_s_000884.png,54,2,8,7
31028,rorqual_s_000289.png,95,0,5,4
31029,forest_s_000625.png,33,10,3,3
31030,spider_s_000270.png,79,13,6,5
31031,forest_s_001364.png,33,10,8,6
31032,lion_s_000732.png,43,8,1,7
31033,beer_can_s_001195.png,16,3,8,5
31034,striped_skunk_s_001767.png,75,12,5,9
31035,breakfast_table_s_000856.png,84,6,2,5
31036,wallaby_s_000025.png,38,11,4,5
31037,bus_s_000145.png,13,18,7,8
31038,rabbit_s_001547.png,65,16,9,8
31039,numbfish_s_000008.png,67,1,8,7
31040,couch_s_001349.png,25,6,9,4
31041,guided_missile_s_000759.png,69,19,2,3
31042,exocet_s_000173.png,69,19,2,10
31043,castor_fiber_s_000096.png,4,0,10,3
31044,main_road_s_001084.png,68,9,3,6
31045,young_girl_s_002252.png,35,14,2,9
31046,red_osier_s_000290.png,96,17,5,2
31047,bowl_s_000698.png,10,3,2,2
31048,sea_s_001135.png,71,10,7,8
31049,beer_can_s_000990.png,16,3,4,3
31050,adriatic_sea_s_001026.png,71,10,9,8
31051,willow_s_000187.png,96,17,9,4
31052,dungeness_crab_s_001669.png,26,13,6,3
31053,alarm_clock_s_000956.png,22,5,9,9
31054,tulip_s_000127.png,92,2,1,10
31055,armoured_combat_vehicle_s_000407.png,85,19,1,5
31056,lobster_s_000538.png,45,13,7,2
31057,balmoral_castle_s_001309.png,17,9,9,9
31058,rainbow_trout_s_000640.png,91,1,6,8
31059,mushroom_s_001199.png,51,4,1,10
31060,armored_combat_vehicle_s_000476.png,85,19,1,7
31061,electric_lamp_s_000569.png,40,5,8,9
31062,skyscraper_s_002320.png,76,9,9,9
31063,lobster_s_001048.png,45,13,3,7
31064,female_child_s_000515.png,35,14,5,3
31065,sunflower_s_002306.png,82,2,1,10
31066,red_delicious_s_001405.png,0,4,9,7
31067,black_woman_s_000491.png,98,14,7,9
31068,fox_s_000517.png,34,12,4,3
31069,soda_can_s_000044.png,16,3,10,7
31070,dolphin_s_001128.png,30,0,8,2
31071,snake_s_000996.png,78,15,6,4
31072,mourning_cloak_s_000603.png,14,7,8,9
31073,male_child_s_000332.png,11,14,6,5
31074,sunflower_s_002285.png,82,2,4,2
31075,fishbowl_s_001068.png,10,3,2,8
31076,butterfly_orchid_s_001077.png,54,2,3,5
31077,electric_lamp_s_000149.png,40,5,8,4
31078,possum_s_000765.png,64,12,3,5
31079,catsup_bottle_s_000006.png,9,3,1,9
31080,mount_s_000809.png,49,10,6,6
31081,field_mouse_s_001236.png,50,16,1,1
31082,rosebush_s_001360.png,70,2,9,3
31083,porbeagle_s_000109.png,73,1,4,6
31084,goldfish_s_002712.png,1,1,3,4
31085,ketchup_bottle_s_000001.png,9,3,3,9
31086,panthera_leo_s_001175.png,43,8,8,7
31087,seville_orange_s_000380.png,53,4,9,2
31088,dessert_plate_s_000504.png,61,3,7,2
31089,female_child_s_000131.png,35,14,1,5
31090,cable_television_s_000364.png,87,5,8,10
31091,camel_s_000490.png,15,11,8,5
31092,racoon_s_000507.png,66,12,4,1
31093,hognose_snake_s_000089.png,78,15,1,8
31094,cockroach_s_000187.png,24,7,1,3
31095,cirrocumulus_cloud_s_000334.png,23,10,2,4
31096,bee_s_001423.png,6,7,10,3
31097,pine_tree_s_000234.png,59,17,9,10
31098,porcupine_s_001119.png,63,12,7,10
31099,porcupine_s_000147.png,63,12,7,1
31100,sea_turtle_s_001577.png,93,15,2,10
31101,beetle_s_001201.png,7,7,7,4
31102,lobster_s_000197.png,45,13,2,9
31103,goldfish_s_002794.png,1,1,2,9
31104,lift_bridge_s_000941.png,12,9,3,4
31105,bicycle_s_002400.png,8,18,10,10
31106,baby_s_002769.png,2,14,4,10
31107,bear_cub_s_001682.png,3,8,9,8
31108,water_shrew_s_000047.png,74,16,7,9
31109,school_bus_s_000317.png,13,18,4,5
31110,castle_s_000991.png,17,9,8,9
31111,apis_mellifera_s_000046.png,6,7,7,5
31112,sorex_araneus_s_000363.png,74,16,9,6
31113,elephant_s_000037.png,31,11,9,9
31114,marine_turtle_s_001004.png,93,15,4,9
31115,sweet_pepper_s_000513.png,83,4,4,3
31116,balaenoptera_physalus_s_000153.png,95,0,9,8
31117,cricetus_cricetus_s_000305.png,36,16,6,5
31118,grey_wolf_s_000964.png,97,8,2,5
31119,serengeti_plain_s_000561.png,60,10,5,5
31120,hamster_s_001000.png,36,16,8,9
31121,camel_s_001212.png,15,11,2,2
31122,pickup_truck_s_002543.png,58,18,9,2
31123,balmoral_castle_s_000096.png,17,9,1,1
31124,lizard_s_001358.png,44,15,9,3
31125,armoured_combat_vehicle_s_000047.png,85,19,9,7
31126,stegosaurus_s_001463.png,29,15,9,2
31127,common_dolphin_s_000939.png,30,0,10,5
31128,seal_s_001983.png,72,0,2,1
31129,cirrocumulus_s_001249.png,23,10,9,2
31130,stingray_s_000911.png,67,1,1,6
31131,panthera_tigris_s_000469.png,88,8,6,5
31132,adam_s_000762.png,46,14,1,1
31133,quercus_garryana_s_000327.png,52,17,6,3
31134,beetle_s_000743.png,7,7,7,4
31135,spotted_skunk_s_000017.png,75,12,1,7
31136,elephant_s_001013.png,31,11,2,2
31137,acer_saccharinum_s_000059.png,47,17,7,4
31138,poppy_s_001049.png,62,2,10,5
31139,golden_delicious_s_000866.png,0,4,1,10
31140,great_grey_kangaroo_s_000015.png,38,11,4,3
31141,leopard_s_000961.png,42,8,2,7
31142,flatfish_s_000005.png,32,1,2,3
31143,stone_crab_s_001877.png,26,13,2,8
31144,snail_s_000888.png,77,13,4,3
31145,cancer_magister_s_000026.png,26,13,4,10
31146,mountain_s_000220.png,49,10,9,10
31147,orchid_s_000881.png,54,2,3,10
31148,northern_spy_s_000836.png,0,4,7,9
31149,beer_bottle_s_000255.png,9,3,6,6
