,image_name,fine_target,coarse_target
26700,car_train_s_001576.png,90,18
26701,chaise_longue_s_000001.png,20,6
26702,eating_apple_s_001100.png,0,4
26703,dromedary_s_000462.png,15,11
26704,footbridge_s_000204.png,12,9
26705,dungeness_crab_s_000173.png,26,13
26706,tulip_s_000041.png,92,2
26707,chimp_s_001516.png,21,11
26708,bear_s_001424.png,3,8
26709,television_system_s_000883.png,87,5
26710,soda_can_s_001979.png,16,3
26711,caterpillar_s_000358.png,18,7
26712,sunflower_s_000217.png,82,2
26713,baleen_whale_s_001400.png,95,0
26714,castor_canadensis_s_000256.png,4,0
26715,tv_s_000771.png,87,5
26716,bulldozer_s_000585.png,89,19
26717,bed_s_000881.png,5,6
26718,baby_s_001307.png,2,14
26719,telephone_s_000441.png,86,5
26720,footbridge_s_000770.png,12,9
26721,sweet_pepper_s_000006.png,83,4
26722,television_s_002113.png,87,5
26723,field_mouse_s_000019.png,50,16
26724,panthera_tigris_s_000087.png,88,8
26725,sea_turtle_s_000297.png,93,15
26726,forest_s_001723.png,33,10
26727,pine_s_001010.png,59,17
26728,hamster_s_001897.png,36,16
26729,serengeti_plain_s_000622.png,60,10
26730,tree_squirrel_s_000865.png,80,16
26731,tractor_s_001323.png,89,19
26732,access_road_s_001637.png,68,9
26733,argiope_aurantia_s_000543.png,79,13
26734,verpa_s_000074.png,51,4
26735,opossum_s_000717.png,64,12
26736,adriatic_sea_s_001295.png,71,10
26737,manual-shrew024.png,74,16
26738,bulldozer_s_002231.png,89,19
26739,white_willow_s_000638.png,96,17
26740,bulldozer_s_001790.png,89,19
26741,oriental_cockroach_s_000461.png,24,7
26742,bowl_s_000182.png,10,3
26743,pickup_s_000238.png,58,18
26744,bowl_s_001234.png,10,3
26745,streetcar_s_001843.png,81,19
26746,wolf_s_000013.png,97,8
26747,soda_bottle_s_001623.png,9,3
26748,desk_phone_s_000316.png,86,5
26749,tractor_s_000518.png,89,19
26750,wardrobe_s_002100.png,94,6
26751,house_s_000241.png,37,9
26752,colubrid_s_000841.png,78,15
26753,butterfly_s_001877.png,14,7
26754,multistage_rocket_s_000071.png,69,19
26755,bosc_s_001912.png,57,4
26756,caterpillar_s_002673.png,18,7
26757,rabbit_s_000149.png,65,16
26758,lobster_s_001101.png,45,13
26759,butterfly_s_002871.png,14,7
26760,beer_can_s_002541.png,16,3
26761,woman_s_000096.png,98,14
26762,live_oak_s_000024.png,52,17
26763,goblet_s_000950.png,28,3
26764,sofa_s_001062.png,25,6
26765,palm_tree_s_000245.png,56,17
26766,antiballistic_missile_s_000026.png,69,19
26767,alarm_clock_s_001102.png,22,5
26768,eames_chair_s_000166.png,20,6
26769,navel_orange_s_000309.png,53,4
26770,enterobius_vermicularis_s_000024.png,99,13
26771,gray_wolf_s_000799.png,97,8
26772,flounder_s_002202.png,32,1
26773,chimpanzee_s_000602.png,21,11
26774,panthera_tigris_s_000412.png,88,8
26775,oriental_cockroach_s_000273.png,24,7
26776,poppy_s_002797.png,62,2
26777,mount_s_001468.png,49,10
26778,alarm_clock_s_000525.png,22,5
26779,hamster_s_000871.png,36,16
26780,dinosaur_s_000234.png,29,15
26781,plain_s_001189.png,60,10
26782,eve_s_000042.png,98,14
26783,wood_s_002303.png,33,10
26784,lizard_s_000642.png,44,15
26785,panthera_leo_s_001065.png,43,8
26786,skyscraper_s_000433.png,76,9
26787,halibut_s_000453.png,32,1
26788,oriental_cockroach_s_001559.png,24,7
26789,tin_can_s_001107.png,16,3
26790,chimpanzee_s_001319.png,21,11
26791,verpa_s_000751.png,51,4
26792,caterpillar_s_001572.png,18,7
26793,highway_s_000202.png,68,9
26794,bartlett_pear_s_000113.png,57,4
26795,discharge_lamp_s_000406.png,40,5
26796,fin_whale_s_001188.png,95,0
26797,mushroom_s_000626.png,51,4
26798,syrian_hamster_s_000643.png,36,16
26799,field_s_002415.png,60,10
26800,rainbow_trout_s_001662.png,91,1
26801,castle_s_000357.png,17,9
26802,skunk_s_002163.png,75,12
26803,didelphis_marsupialis_s_000135.png,64,12
26804,cain_s_000724.png,46,14
26805,bungalow_s_000019.png,37,9
26806,possum_s_000606.png,64,12
26807,lion_cub_s_001970.png,43,8
26808,car_train_s_001253.png,90,18
26809,beaver_s_000357.png,4,0
26810,sea_turtle_s_001423.png,93,15
26811,spider_s_000855.png,79,13
26812,wolf_s_001058.png,97,8
26813,saucer_s_000171.png,61,3
26814,wallaby_s_000260.png,38,11
26815,crocodylus_niloticus_s_000048.png,27,15
26816,bulldozer_s_000062.png,89,19
26817,lamp_s_001452.png,40,5
26818,bear_cub_s_000465.png,3,8
26819,macoun_s_000072.png,0,4
26820,adam_s_000643.png,46,14
26821,dessert_plate_s_000006.png,61,3
26822,world_trade_center_s_001794.png,76,9
26823,cattle_s_000012.png,19,11
26824,oxen_s_000155.png,19,11
26825,oil_palm_s_001191.png,56,17
26826,boarding_house_s_001311.png,37,9
26827,squirrel_s_000593.png,80,16
26828,tiger_s_002339.png,88,8
26829,rainbow_trout_s_001813.png,91,1
26830,eames_chair_s_000139.png,20,6
26831,helix_pomatia_s_000049.png,77,13
26832,railroad_train_s_000787.png,90,18
26833,armoured_combat_vehicle_s_000773.png,85,19
26834,butterfly_orchid_s_001884.png,54,2
26835,clock_s_001116.png,22,5
26836,sorex_araneus_s_000331.png,74,16
26837,footbridge_s_000061.png,12,9
26838,red_fox_s_002313.png,34,12
26839,mourning_cloak_s_001143.png,14,7
26840,hedgehog_s_000188.png,63,12
26841,morchella_esculenta_s_000117.png,51,4
26842,adriatic_sea_s_001873.png,71,10
26843,panthera_pardus_s_000486.png,42,8
26844,divided_highway_s_000418.png,68,9
26845,butterfly_s_002815.png,14,7
26846,common_dolphin_s_000947.png,30,0
26847,tiger_s_001308.png,88,8
26848,tank_s_000472.png,85,19
26849,pine_tree_s_002272.png,59,17
26850,crab_s_001209.png,26,13
26851,tractor_s_001953.png,89,19
26852,sunflower_s_000811.png,82,2
26853,armchair_s_001563.png,20,6
26854,pisanosaurus_s_000002.png,29,15
26855,opossum_s_000090.png,64,12
26856,stingray_s_000262.png,67,1
26857,pickup_truck_s_000388.png,58,18
26858,computer_keyboard_s_000667.png,39,5
26859,plate_s_000022.png,61,3
26860,oriental_cockroach_s_000104.png,24,7
26861,cows_s_001451.png,19,11
26862,black_woman_s_000841.png,98,14
26863,dromedary_s_000055.png,15,11
26864,snail_s_002212.png,77,13
26865,oriental_cockroach_s_001080.png,24,7
26866,snail_s_001696.png,77,13
26867,rushlight_s_000493.png,40,5
26868,chalice_s_001189.png,28,3
26869,forest_s_001617.png,33,10
26870,palace_s_001840.png,17,9
26871,oxen_s_000020.png,19,11
26872,apis_mellifera_s_000116.png,6,7
26873,wolf_s_000839.png,97,8
26874,honeybee_s_001205.png,6,7
26875,railroad_train_s_001232.png,90,18
26876,chimpanzee_s_000176.png,21,11
26877,balmoral_castle_s_000995.png,17,9
26878,mako_shark_s_001535.png,73,1
26879,lamp_s_000054.png,40,5
26880,boy_s_000095.png,11,14
26881,beer_bottle_s_001422.png,9,3
26882,goblet_s_001137.png,28,3
26883,leopard_s_000047.png,42,8
26884,pine_tree_s_000668.png,59,17
26885,bear_s_001214.png,3,8
26886,tiger_beetle_s_000569.png,7,7
26887,raccoon_s_002192.png,66,12
26888,mount_s_001343.png,49,10
26889,field_s_001690.png,60,10
26890,motorcycle_s_001695.png,48,18
26891,bitter_orange_tree_s_000094.png,53,4
26892,oak_tree_s_000398.png,52,17
26893,hand_mower_s_000853.png,41,19
26894,valencia_orange_s_000198.png,53,4
26895,sunflower_s_000774.png,82,2
26896,serengeti_s_001038.png,60,10
26897,hedgehog_s_000749.png,63,12
26898,butterfly_s_001396.png,14,7
26899,orchid_s_001675.png,54,2
26900,hognose_snake_s_000132.png,78,15
26901,black_woman_s_001598.png,98,14
26902,lawn_mower_s_000790.png,41,19
26903,rosebush_s_000374.png,70,2
26904,turtle_s_001836.png,93,15
26905,sea_turtle_s_000854.png,93,15
26906,shark_s_000897.png,73,1
26907,phone_s_000983.png,86,5
26908,turtle_s_001291.png,93,15
26909,king_of_beasts_s_000784.png,43,8
26910,stingray_s_000072.png,67,1
26911,spider_s_000041.png,79,13
26912,snail_s_001464.png,77,13
26913,goblet_s_001313.png,28,3
26914,lobster_s_001712.png,45,13
26915,atlantic_bottlenose_dolphin_s_000262.png,30,0
26916,poppy_s_001499.png,62,2
26917,boy_s_002001.png,11,14
26918,marine_turtle_s_001637.png,93,15
26919,sour_orange_s_001328.png,53,4
26920,poppy_s_000858.png,62,2
26921,sunflower_s_002177.png,82,2
26922,lift_bridge_s_000073.png,12,9
26923,goblet_s_001133.png,28,3
26924,seal_s_000026.png,72,0
26925,crocodylus_niloticus_s_000615.png,27,15
26926,telephone_set_s_000364.png,86,5
26927,leopard_s_000748.png,42,8
26928,streetcar_s_001411.png,81,19
26929,quercus_petraea_s_001027.png,52,17
26930,bear_cub_s_001050.png,3,8
26931,chimpanzee_s_000289.png,21,11
26932,wardrobe_s_000449.png,94,6
26933,rabbit_s_001967.png,65,16
26934,possum_s_000480.png,64,12
26935,oxen_s_002047.png,19,11
26936,argiope_aurantia_s_000798.png,79,13
26937,dungeness_crab_s_000023.png,26,13
26938,cockroach_s_002072.png,24,7
26939,access_road_s_000461.png,68,9
26940,boy_s_001619.png,11,14
26941,elephant_s_000274.png,31,11
26942,armoured_combat_vehicle_s_000679.png,85,19
26943,butterfly_s_002810.png,14,7
26944,motorcycle_s_001215.png,48,18
26945,lion_cub_s_000766.png,43,8
26946,poppy_s_001416.png,62,2
26947,caterpillar_s_001270.png,18,7
26948,bike_s_002098.png,8,18
26949,castle_s_002550.png,17,9
26950,butterfly_s_002870.png,14,7
26951,table_s_001356.png,84,6
26952,tulip_s_001411.png,92,2
26953,african_crocodile_s_000873.png,27,15
26954,planarian_s_000368.png,99,13
26955,macropus_giganteus_s_000610.png,38,11
26956,quercus_agrifolia_s_000487.png,52,17
26957,racoon_s_000054.png,66,12
26958,lamp_s_000044.png,40,5
26959,cichlid_s_000393.png,1,1
26960,baby_s_000751.png,2,14
26961,squirrel_s_000794.png,80,16
26962,palace_s_001770.png,17,9
26963,tv_s_001429.png,87,5
26964,shrew_s_000017.png,74,16
26965,sunflower_s_001270.png,82,2
26966,television_system_s_000035.png,87,5
26967,tiger_beetle_s_000623.png,7,7
26968,wardrobe_s_001447.png,94,6
26969,trout_s_002755.png,91,1
26970,adam_s_002364.png,46,14
26971,bike_s_001928.png,8,18
26972,poppy_s_000171.png,62,2
26973,armchair_s_000376.png,20,6
26974,lift_bridge_s_000421.png,12,9
26975,eagle_ray_s_000234.png,67,1
26976,sunflower_s_000257.png,82,2
26977,pine_s_000407.png,59,17
26978,car_train_s_001154.png,90,18
26979,skunk_s_002597.png,75,12
26980,butterfly_s_000016.png,14,7
26981,lion_cub_s_001915.png,43,8
26982,alarm_clock_s_000920.png,22,5
26983,shark_s_000675.png,73,1
26984,quercus_garryana_s_000505.png,52,17
26985,television_s_000707.png,87,5
26986,bear_cub_s_001094.png,3,8
26987,infant_s_001336.png,2,14
26988,leopard_s_000350.png,42,8
26989,telephone_set_s_001060.png,86,5
26990,bear_s_000871.png,3,8
26991,willow_tree_s_001177.png,96,17
26992,bell_pepper_s_000974.png,83,4
26993,male_child_s_001518.png,11,14
26994,sea_s_000425.png,71,10
26995,american_lobster_s_001208.png,45,13
26996,pickup_truck_s_000196.png,58,18
26997,bell_pepper_s_000154.png,83,4
26998,oriental_cockroach_s_000281.png,24,7
26999,plain_s_000272.png,60,10
27000,young_girl_s_002279.png,35,14
27001,palm_tree_s_000725.png,56,17
27002,school_bus_s_001405.png,13,18
27003,bee_s_000533.png,6,7
27004,armchair_s_001363.png,20,6
27005,slip_road_s_000447.png,68,9
27006,elephant_s_001327.png,31,11
27007,chimpanzee_s_000415.png,21,11
27008,bicycle_s_001748.png,8,18
27009,whale_s_001233.png,95,0
27010,minibus_s_001910.png,13,18
27011,beer_bottle_s_000926.png,9,3
27012,clock_s_000822.png,22,5
27013,house_s_000682.png,37,9
27014,cockroach_s_002609.png,24,7
27015,kangaroo_s_001617.png,38,11
27016,train_s_002923.png,90,18
27017,cloud_s_002065.png,23,10
27018,beetle_s_000330.png,7,7
27019,castor_fiber_s_000779.png,4,0
27020,motor_mower_s_000487.png,41,19
27021,tulip_s_001632.png,92,2
27022,adriatic_sea_s_000613.png,71,10
27023,cattle_s_001039.png,19,11
27024,serengeti_s_002789.png,60,10
27025,wardrobe_s_002086.png,94,6
27026,bottle_s_000994.png,9,3
27027,skyscraper_s_001566.png,76,9
27028,red_fox_s_001747.png,34,12
27029,lift_bridge_s_000325.png,12,9
27030,fin_whale_s_001201.png,95,0
27031,fishplate_s_000906.png,61,3
27032,computer_keyboard_s_001363.png,39,5
27033,skyscraper_s_000509.png,76,9
27034,pickup_s_000380.png,58,18
27035,sunflower_s_000484.png,82,2
27036,electric_ray_s_000379.png,67,1
27037,skyscraper_s_000437.png,76,9
27038,feather_palm_s_001054.png,56,17
27039,crocodylus_porosus_s_000387.png,27,15
27040,butterfly_orchid_s_000152.png,54,2
27041,dust_cloud_s_001379.png,23,10
27042,baby_s_002740.png,2,14
27043,stingray_s_002130.png,67,1
27044,motor_mower_s_000120.png,41,19
27045,cattle_s_001887.png,19,11
27046,indian_elephant_s_000193.png,31,11
27047,couch_s_001659.png,25,6
27048,adriatic_s_002070.png,71,10
27049,possum_s_000500.png,64,12
27050,sea_turtle_s_001135.png,93,15
27051,tiger_beetle_s_000104.png,7,7
27052,mus_musculus_s_000008.png,50,16
27053,sunflower_s_000327.png,82,2
27054,rose_s_002035.png,70,2
27055,couch_s_000018.png,25,6
27056,castor_fiber_s_000352.png,4,0
27057,tulipa_clusiana_s_000137.png,92,2
27058,couch_s_001570.png,25,6
27059,leopard_s_000462.png,42,8
27060,house_mouse_s_000512.png,50,16
27061,lion_s_000312.png,43,8
27062,man_s_000331.png,46,14
27063,sunflower_s_000050.png,82,2
27064,train_s_000022.png,90,18
27065,motor_mower_s_000544.png,41,19
27066,colubrid_s_000620.png,78,15
27067,nematode_s_000676.png,99,13
27068,buckingham_palace_s_001141.png,17,9
27069,palm_tree_s_000197.png,56,17
27070,telephone_set_s_000023.png,86,5
27071,eagle_ray_s_000138.png,67,1
27072,rosebush_s_000698.png,70,2
27073,quercus_virginiana_s_000114.png,52,17
27074,coluber_constrictor_s_000207.png,78,15
27075,palm_tree_s_001281.png,56,17
27076,elephant_s_000004.png,31,11
27077,purple_willow_s_000400.png,96,17
27078,fin_whale_s_001267.png,95,0
27079,boy_s_002207.png,11,14
27080,demijohn_s_000005.png,9,3
27081,seville_orange_s_000134.png,53,4
27082,ankylosaurus_s_000415.png,29,15
27083,silver_maple_s_000007.png,47,17
27084,grey_sole_s_000335.png,32,1
27085,sea_turtle_s_001582.png,93,15
27086,sea_s_001053.png,71,10
27087,tiger_s_000603.png,88,8
27088,plaice_s_000986.png,32,1
27089,built_in_bed_s_001126.png,5,6
27090,chalice_s_002282.png,28,3
27091,abel_s_000495.png,46,14
27092,minuteman_s_000459.png,69,19
27093,clock_s_000398.png,22,5
27094,pachycephalosaurus_s_001449.png,29,15
27095,bos_taurus_s_000602.png,19,11
27096,breakfast_table_s_000155.png,84,6
27097,oilcan_s_000134.png,16,3
27098,alp_s_002702.png,49,10
27099,tram_s_000120.png,81,19
27100,spider_s_000392.png,79,13
27101,main_road_s_001116.png,68,9
27102,black_woman_s_001020.png,98,14
27103,beetle_s_000024.png,7,7
27104,dungeness_crab_s_000820.png,26,13
27105,table_s_000002.png,84,6
27106,sweet_orange_s_000743.png,53,4
27107,forest_s_000915.png,33,10
27108,pear_s_001050.png,57,4
27109,telephone_set_s_000337.png,86,5
27110,river_otter_s_000279.png,55,0
27111,porcupine_s_000717.png,63,12
27112,tulip_s_000093.png,92,2
27113,beetle_s_000880.png,7,7
27114,streetcar_s_000106.png,81,19
27115,great_grey_kangaroo_s_000073.png,38,11
27116,train_s_001383.png,90,18
27117,sea_turtle_s_001570.png,93,15
27118,chimpanzee_s_001020.png,21,11
27119,forest_s_000667.png,33,10
27120,caterpillar_s_000846.png,18,7
27121,lamp_s_001854.png,40,5
27122,mount_s_001271.png,49,10
27123,lawn_mower_s_000971.png,41,19
27124,tv_s_000844.png,87,5
27125,motorcycle_s_001520.png,48,18
27126,indian_elephant_s_000196.png,31,11
27127,river_otter_s_002172.png,55,0
27128,trolleybus_s_000106.png,13,18
27129,tram_s_000482.png,81,19
27130,sweet_pepper_s_000961.png,83,4
27131,buckingham_palace_s_000961.png,17,9
27132,pickup_s_000054.png,58,18
27133,acer_saccharinum_s_000010.png,47,17
27134,safety_bicycle_s_000728.png,8,18
27135,golden_willow_s_000217.png,96,17
27136,tulip_s_000850.png,92,2
27137,shark_s_001415.png,73,1
27138,banded_gecko_s_000109.png,44,15
27139,streetcar_s_001158.png,81,19
27140,plate_s_003020.png,61,3
27141,navel_orange_s_000510.png,53,4
27142,rainbow_trout_s_001030.png,91,1
27143,mount_s_001768.png,49,10
27144,manual-shrew015.png,74,16
27145,lift_bridge_s_001221.png,12,9
27146,butterfly_s_002530.png,14,7
27147,boarding_house_s_001551.png,37,9
27148,wardrobe_s_002170.png,94,6
27149,panthera_leo_s_001454.png,43,8
27150,bulldozer_s_000028.png,89,19
27151,american_lobster_s_000194.png,45,13
27152,goldfish_s_000903.png,1,1
27153,bear_cub_s_001113.png,3,8
27154,motorcycle_s_000925.png,48,18
27155,school_bus_s_001857.png,13,18
27156,infant_s_000573.png,2,14
27157,eagle_ray_s_000001.png,67,1
27158,sorex_araneus_s_000126.png,74,16
27159,beetle_s_000875.png,7,7
27160,fogbank_s_000224.png,23,10
27161,flounder_s_002251.png,32,1
27162,squirrel_s_000025.png,80,16
27163,palm_s_001099.png,56,17
27164,cattle_s_000002.png,19,11
27165,lamp_s_001972.png,40,5
27166,butterfly_orchid_s_001390.png,54,2
27167,pine_tree_s_002362.png,59,17
27168,female_child_s_000197.png,35,14
27169,caterpillar_s_001419.png,18,7
27170,alp_s_001141.png,49,10
27171,chimp_s_001190.png,21,11
27172,rainbow_trout_s_002198.png,91,1
27173,male_child_s_000098.png,11,14
27174,wine_palm_s_000087.png,56,17
27175,rose_s_002147.png,70,2
27176,buckingham_palace_s_001329.png,17,9
27177,house_s_000323.png,37,9
27178,lawn_mower_s_001364.png,41,19
27179,adam_s_002435.png,46,14
27180,skunk_s_000153.png,75,12
27181,red_delicious_s_002254.png,0,4
27182,common_dolphin_s_001646.png,30,0
27183,stingray_s_001142.png,67,1
27184,breakfast_table_s_001197.png,84,6
27185,chimp_s_001694.png,21,11
27186,train_s_000051.png,90,18
27187,parasitic_worm_s_000311.png,99,13
27188,gecko_s_000664.png,44,15
27189,bear_s_001802.png,3,8
27190,sweet_pepper_s_000251.png,83,4
27191,salix_alba_s_000503.png,96,17
27192,shrew_s_000188.png,74,16
27193,breakfast_table_s_001132.png,84,6
27194,train_s_002159.png,90,18
27195,raccoon_s_000360.png,66,12
27196,crocodylus_porosus_s_000207.png,27,15
27197,pop_bottle_s_000501.png,9,3
27198,safety_bike_s_000914.png,8,18
27199,ribbon_worm_s_000274.png,99,13
27200,areca_catechu_s_000011.png,56,17
27201,woods_s_000131.png,33,10
27202,dust_cloud_s_001231.png,23,10
27203,seal_s_000330.png,72,0
27204,trout_s_002302.png,91,1
27205,field_s_003084.png,60,10
27206,butterfly_s_001964.png,14,7
27207,maine_lobster_s_000654.png,45,13
27208,cichlid_s_002042.png,1,1
27209,gecko_s_000049.png,44,15
27210,garden_snail_s_001358.png,77,13
27211,chimp_s_000553.png,21,11
27212,bungalow_s_000051.png,37,9
27213,research_rocket_s_000955.png,69,19
27214,poppy_s_000959.png,62,2
27215,dromedary_s_001736.png,15,11
27216,adriatic_s_002031.png,71,10
27217,roble_s_000002.png,52,17
27218,bus_s_002594.png,13,18
27219,safety_bike_s_001659.png,8,18
27220,oilcan_s_000010.png,16,3
27221,tussock_caterpillar_s_000019.png,18,7
27222,timber_wolf_s_000013.png,97,8
27223,stingray_s_001628.png,67,1
27224,tulip_s_000246.png,92,2
27225,forest_s_000225.png,33,10
27226,lion_s_000391.png,43,8
27227,cichlid_s_000728.png,1,1
27228,baby_s_000468.png,35,14
27229,panthera_pardus_s_000275.png,42,8
27230,ketchup_bottle_s_000433.png,9,3
27231,pickup_truck_s_000288.png,58,18
27232,couch_s_000640.png,25,6
27233,safety_bike_s_000155.png,8,18
27234,red_fox_s_001599.png,34,12
27235,bus_s_000324.png,13,18
27236,bus_s_002759.png,13,18
27237,skunk_s_002463.png,75,12
27238,red_fox_s_001876.png,34,12
27239,crocodylus_porosus_s_000282.png,27,15
27240,poppy_s_001029.png,62,2
27241,red_fox_s_000682.png,34,12
27242,castor_fiber_s_000010.png,4,0
27243,butterfly_orchid_s_000234.png,54,2
27244,golden_willow_s_000572.png,96,17
27245,common_dolphin_s_001385.png,30,0
27246,possum_s_000862.png,64,12
27247,rogue_elephant_s_000295.png,31,11
27248,sweet_pepper_s_001376.png,83,4
27249,bulldozer_s_000234.png,89,19
27250,computer_keyboard_s_001948.png,39,5
27251,beetle_s_000382.png,7,7
27252,tulip_s_001707.png,92,2
27253,colubrid_s_000821.png,78,15
27254,goldfish_s_002715.png,1,1
27255,dessert_plate_s_000485.png,61,3
27256,parasitic_worm_s_000367.png,99,13
27257,icbm_s_000979.png,69,19
27258,tiger_s_001413.png,88,8
27259,pine_tree_s_000479.png,59,17
27260,lamp_s_000225.png,40,5
27261,tulip_s_000207.png,92,2
27262,divided_highway_s_000180.png,68,9
27263,worm_s_001060.png,99,13
27264,oriental_cockroach_s_000586.png,24,7
27265,tv_s_001489.png,87,5
27266,goblet_s_000947.png,28,3
27267,electric_lamp_s_000106.png,40,5
27268,hedgehog_s_001396.png,63,12
27269,delphinus_delphis_s_000465.png,30,0
27270,bear_cub_s_000341.png,3,8
27271,fieldmouse_s_000077.png,50,16
27272,macoun_s_000087.png,0,4
27273,keyboard_s_000164.png,39,5
27274,bicycle_s_002153.png,8,18
27275,bowl_s_000965.png,10,3
27276,mount_s_002088.png,49,10
27277,house_mouse_s_001353.png,50,16
27278,banded_gecko_s_000519.png,44,15
27279,indian_elephant_s_000882.png,31,11
27280,carassius_auratus_s_000165.png,1,1
27281,bear_s_002261.png,3,8
27282,field_s_002917.png,60,10
27283,indian_elephant_s_001028.png,31,11
27284,balaenoptera_physalus_s_000213.png,95,0
27285,possum_s_000963.png,64,12
27286,crocodylus_niloticus_s_000416.png,27,15
27287,dromedary_s_000959.png,15,11
27288,nematode_s_000033.png,99,13
27289,alp_s_001947.png,49,10
27290,river_otter_s_002469.png,55,0
27291,saucer_s_001201.png,61,3
27292,edmontonia_s_000292.png,29,15
27293,seal_s_002155.png,72,0
27294,elephas_maximus_s_000174.png,31,11
27295,quercus_rubra_s_001198.png,52,17
27296,gecko_s_001255.png,44,15
27297,sunflower_s_002018.png,82,2
27298,leopard_s_000040.png,42,8
27299,school_bus_s_001114.png,13,18
27300,panthera_tigris_s_000568.png,88,8
27301,safety_bike_s_001715.png,8,18
27302,bartlett_pear_s_000402.png,57,4
27303,mount_s_002733.png,49,10
27304,dozer_s_001377.png,89,19
27305,forest_s_000147.png,33,10
27306,bicycle_s_000035.png,8,18
27307,morchella_esculenta_s_001474.png,51,4
27308,chimp_s_002613.png,21,11
27309,rose_s_001186.png,70,2
27310,nullarbor_plain_s_000558.png,60,10
27311,honeybee_s_000658.png,6,7
27312,sweet_pepper_s_000857.png,83,4
27313,cockroach_s_000061.png,24,7
27314,sunflower_s_000755.png,82,2
27315,sea_turtle_s_000119.png,93,15
27316,pickup_s_002305.png,58,18
27317,oriental_cockroach_s_001267.png,24,7
27318,american_lobster_s_000002.png,45,13
27319,freight_train_s_000242.png,90,18
27320,lutra_canadensis_s_000528.png,55,0
27321,stegosaur_s_000044.png,29,15
27322,striped_skunk_s_001557.png,75,12
27323,striped_skunk_s_000491.png,75,12
27324,sea_turtle_s_000623.png,93,15
27325,armchair_s_001149.png,20,6
27326,bicycle_s_002669.png,8,18
27327,cockroach_s_001303.png,24,7
27328,planarian_s_000870.png,99,13
27329,tulip_s_002066.png,92,2
27330,beard_worm_s_000036.png,99,13
27331,baby_s_001796.png,2,14
27332,house_s_000521.png,37,9
27333,bottle_s_001662.png,9,3
27334,baby_s_000615.png,2,14
27335,leopard_s_000958.png,42,8
27336,snail_s_001777.png,77,13
27337,bear_s_001297.png,3,8
27338,dinosaur_s_000550.png,29,15
27339,raccoon_s_001982.png,66,12
27340,male_child_s_000222.png,11,14
27341,pine_tree_s_000496.png,59,17
27342,castor_fiber_s_000069.png,4,0
27343,caterpillar_s_001158.png,18,7
27344,golden_hamster_s_000293.png,36,16
27345,bike_s_002277.png,8,18
27346,lobster_s_000043.png,45,13
27347,pickup_s_001302.png,58,18
27348,rose_s_000621.png,70,2
27349,giant_kangaroo_s_000480.png,38,11
27350,cortland_s_001100.png,0,4
27351,navel_orange_s_001343.png,53,4
27352,syrian_hamster_s_001102.png,36,16
27353,common_dolphin_s_001801.png,30,0
27354,bear_cub_s_000571.png,3,8
27355,macoun_s_000118.png,0,4
27356,mushroom_s_002087.png,51,4
27357,crocodile_s_001663.png,27,15
27358,rabbit_s_001689.png,65,16
27359,lawn_mower_s_000204.png,41,19
27360,eagle_ray_s_000013.png,67,1
27361,panthera_tigris_s_000427.png,88,8
27362,elephant_s_001194.png,31,11
27363,bear_s_001427.png,3,8
27364,boy_s_001420.png,11,14
27365,goldfish_s_000439.png,1,1
27366,adam_s_001398.png,46,14
27367,streetcar_s_000294.png,81,19
27368,male_child_s_000662.png,11,14
27369,apis_mellifera_s_001627.png,6,7
27370,willow_tree_s_001776.png,96,17
27371,fall_cankerworm_s_000220.png,18,7
27372,plate_s_000187.png,61,3
27373,butterfly_s_000558.png,14,7
27374,yellowtail_flounder_s_000178.png,32,1
27375,ordinary_bicycle_s_000265.png,8,18
27376,rabbit_s_001035.png,65,16
27377,ankylosaurus_s_000166.png,29,15
27378,lapin_s_002539.png,65,16
27379,nematode_worm_s_000008.png,99,13
27380,guitarfish_s_000414.png,67,1
27381,shark_s_000644.png,73,1
27382,sweater_girl_s_002020.png,35,14
27383,bear_s_001113.png,3,8
27384,shark_s_001627.png,73,1
27385,grey_wolf_s_001821.png,97,8
27386,hedgehog_s_001313.png,63,12
27387,television_s_000446.png,87,5
27388,otter_s_001694.png,55,0
27389,plate_iron_s_000469.png,61,3
27390,tractor_s_000031.png,89,19
27391,elephant_s_000911.png,31,11
27392,cloud_s_001970.png,23,10
27393,table_s_000037.png,84,6
27394,baby_s_001441.png,2,14
27395,pickup_s_002278.png,58,18
27396,rainbow_trout_s_000077.png,91,1
27397,raccoon_s_001318.png,66,12
27398,black_woman_s_000030.png,98,14
27399,man_s_001978.png,46,14
27400,rabbit_s_000482.png,65,16
27401,grey_wolf_s_001857.png,97,8
27402,panthera_leo_s_001677.png,43,8
27403,rose_s_000039.png,70,2
27404,phone_s_000026.png,86,5
27405,lizard_s_001552.png,44,15
27406,chimpanzee_s_000442.png,21,11
27407,sunflower_s_001853.png,82,2
27408,soda_bottle_s_000602.png,9,3
27409,bell_pepper_s_000020.png,83,4
27410,byroad_s_000267.png,68,9
27411,adam_s_001809.png,46,14
27412,discharge_lamp_s_000871.png,40,5
27413,boy_s_001213.png,11,14
27414,dessert_plate_s_000113.png,61,3
27415,helix_pomatia_s_000072.png,77,13
27416,skyscraper_s_000460.png,76,9
27417,castor_fiber_s_000071.png,4,0
27418,red_fox_s_001156.png,34,12
27419,panthera_tigris_s_000312.png,88,8
27420,lamp_s_001416.png,40,5
27421,house_s_000717.png,37,9
27422,crab_s_000138.png,26,13
